no,semetre,promedio,carrera
3317,9,89.1,MECATRONICA
3318,11,81.23,MECATRONICA
3319,8,85.93,MECATRONICA
3320,5,81.95,MECATRONICA
3321,8,75.83,MECATRONICA
3322,5,79.5,MECATRONICA
3323,6,83.36,MECATRONICA
3324,8,89.83,MECATRONICA
3325,8,91.58,MECATRONICA
3326,5,89.08,MECATRONICA
3327,11,76.5,MECATRONICA
3328,6,84.52,MECATRONICA
3329,8,88.76,MECATRONICA
3330,10,87.38,MECATRONICA
3331,6,81.7,MECATRONICA
3332,9,79.65,MECATRONICA
3333,10,80.65,MECATRONICA
3334,6,98.17,MECATRONICA
3335,6,98.59,MECATRONICA
3336,9,87,MECATRONICA
3337,9,85.19,MECATRONICA
3338,5,84.41,MECATRONICA
3339,6,84.17,MECATRONICA
3340,5,81.76,MECATRONICA
3341,4,85.82,MECATRONICA
3342,4,93.11,MECATRONICA
3343,11,79.06,MECATRONICA
3344,9,86.09,MECATRONICA
3345,6,91.48,MECATRONICA
3346,9,80.44,MECATRONICA
3347,8,79.75,MECATRONICA
3348,6,93.24,MECATRONICA
3349,5,85.23,MECATRONICA
3350,8,83.08,MECATRONICA
3351,11,81.7,MECATRONICA
3352,10,81.24,MECATRONICA
3353,7,82.82,MECATRONICA
3354,8,83.72,MECATRONICA
3355,4,91.72,MECATRONICA
3356,7,77.38,MECATRONICA
3357,7,82.07,MECATRONICA
3358,5,81.5,MECATRONICA
3359,5,81.1,MECATRONICA
3360,6,84.55,MECATRONICA
3361,5,80.63,MECATRONICA
3362,4,86.47,MECATRONICA
3363,8,86.17,MECATRONICA
3364,7,78.38,MECATRONICA
3365,11,80.25,MECATRONICA
3366,9,79.1,MECATRONICA
3367,9,85.91,MECATRONICA
3368,4,82.39,MECATRONICA
3369,7,77.89,MECATRONICA
3370,9,77.29,MECATRONICA
3371,8,89.59,MECATRONICA
3372,7,83.97,MECATRONICA
3373,5,85.59,MECATRONICA
3374,6,89.17,MECATRONICA
3375,7,81.33,MECATRONICA
3376,6,84.14,MECATRONICA
3377,8,79.92,MECATRONICA
3378,8,88.15,MECATRONICA
3379,4,80.83,MECATRONICA
3380,9,86.96,MECATRONICA
3381,7,82.97,MECATRONICA
3382,5,81.42,MECATRONICA
3383,8,85.67,MECATRONICA
3384,5,84.89,MECATRONICA
3385,7,86.06,MECATRONICA
3386,4,85.07,MECATRONICA
3387,4,79,MECATRONICA
3388,8,87.5,MECATRONICA
3389,10,75.74,MECATRONICA
3390,10,88.33,MECATRONICA
3391,9,81.63,MECATRONICA
3392,8,84.92,MECATRONICA
3393,5,76.75,MECATRONICA
3394,8,91.6,MECATRONICA
3395,9,76.96,MECATRONICA
3396,6,80.12,MECATRONICA
3397,9,79.41,MECATRONICA
3398,7,82.15,MECATRONICA
3399,5,83.5,MECATRONICA
3400,9,77.22,MECATRONICA
3401,6,86.72,MECATRONICA
3402,7,80.53,MECATRONICA
3403,7,81.82,MECATRONICA
3404,7,81.09,MECATRONICA
3405,5,81,MECATRONICA
3406,7,84.46,MECATRONICA
3407,7,78.14,MECATRONICA
3408,14,77.89,MECATRONICA
3409,6,83.85,MECATRONICA
3410,8,79.67,MECATRONICA
3411,8,81.39,MECATRONICA
3412,6,92.1,MECATRONICA
3413,6,86.46,MECATRONICA
3414,7,83.9,MECATRONICA
3415,6,81.96,MECATRONICA
3416,6,82.3,MECATRONICA
3417,10,83.49,MECATRONICA
3418,6,83.36,MECATRONICA
3419,8,81.37,MECATRONICA
3420,10,86.28,MECATRONICA
3421,6,84.03,MECATRONICA
3422,9,80.11,MECATRONICA
3423,6,81.94,MECATRONICA
3424,8,82.53,MECATRONICA
3425,8,80.76,MECATRONICA
3426,5,84.17,MECATRONICA
3427,6,86.14,MECATRONICA
3428,9,89.52,MECATRONICA
3429,8,86.02,MECATRONICA
3430,6,82.95,MECATRONICA
3431,4,83.94,MECATRONICA
3432,4,84,MECATRONICA
3433,9,79.54,MECATRONICA
3434,5,82.36,MECATRONICA
3435,8,87.9,MECATRONICA
3436,8,82.48,MECATRONICA
3437,4,82.08,MECATRONICA
3438,10,82.19,MECATRONICA
3439,8,88.85,MECATRONICA
3440,4,82.14,MECATRONICA
3441,6,84.92,MECATRONICA
3442,4,81.92,MECATRONICA
3443,5,85.35,MECATRONICA
3444,8,78.63,MECATRONICA
3445,5,86.32,MECATRONICA
3446,9,79.53,MECATRONICA
3447,6,86.9,MECATRONICA
3448,9,81.63,MECATRONICA
3449,7,82.68,MECATRONICA
3450,6,94.9,MECATRONICA
3451,6,85.38,MECATRONICA
3452,5,85.3,MECATRONICA
3453,5,88.9,MECATRONICA
3454,6,80.04,MECATRONICA
3455,6,91.1,MECATRONICA
3456,7,82.58,MECATRONICA
3457,6,85.04,MECATRONICA
3458,8,87.72,MECATRONICA
3459,4,91.63,MECATRONICA
3460,9,87.17,MECATRONICA
3461,7,83.19,MECATRONICA
3462,9,81.98,MECATRONICA
3463,4,89.39,MECATRONICA
3464,9,80.47,MECATRONICA
3465,11,79.9,MECATRONICA
3466,12,82.88,MECATRONICA
3467,9,81.44,MECATRONICA
3468,8,90.68,MECATRONICA
3469,7,82.75,MECATRONICA
3470,8,80.34,MECATRONICA
3471,5,78.07,MECATRONICA
3472,8,87.9,MECATRONICA
3473,7,81.94,MECATRONICA
3474,5,78.6,MECATRONICA
3475,7,83.85,MECATRONICA
3476,8,82.79,MECATRONICA
3477,5,80.48,MECATRONICA
3478,9,78.38,MECATRONICA
3479,9,81.34,MECATRONICA
3480,5,86.76,MECATRONICA
3481,6,90.69,MECATRONICA
3482,9,77.89,MECATRONICA
3483,5,80.73,MECATRONICA
3484,6,81.97,MECATRONICA
3485,6,86.89,MECATRONICA
3486,5,82.36,MECATRONICA
3487,10,87.41,MECATRONICA
3488,4,84.63,MECATRONICA
3489,4,81,MECATRONICA
3490,4,92.11,MECATRONICA
3491,7,81.07,MECATRONICA
3492,8,82.47,MECATRONICA
3493,6,82.09,MECATRONICA
3494,6,91.59,MECATRONICA
3495,8,90.49,MECATRONICA
3496,8,84,MECATRONICA
3497,8,80.41,MECATRONICA
3498,9,80.19,MECATRONICA
3499,7,84.91,MECATRONICA
3500,6,81.52,MECATRONICA
3501,8,83.42,MECATRONICA
3502,10,80.15,MECATRONICA
3503,8,81.57,MECATRONICA
3504,10,82.89,MECATRONICA
3505,4,85.63,MECATRONICA
3506,6,85.64,MECATRONICA
3507,9,80.74,MECATRONICA
3508,6,83.82,MECATRONICA
3509,4,85.61,MECATRONICA
3510,8,80.54,MECATRONICA
3511,8,91.88,MECATRONICA
3512,9,78.53,MECATRONICA
3513,9,88.52,MECATRONICA
3514,8,84.56,MECATRONICA
3515,5,82.74,MECATRONICA
3516,7,82.55,MECATRONICA
3517,6,81.43,MECATRONICA
3518,5,89.48,MECATRONICA
3519,8,79.94,MECATRONICA
3520,4,89.19,MECATRONICA
3521,6,80.7,MECATRONICA
3522,4,86.83,MECATRONICA
3523,8,78.25,MECATRONICA
3524,6,80.35,MECATRONICA
3525,5,87.83,MECATRONICA
3526,9,81.11,MECATRONICA
3527,7,76.11,MECATRONICA
3528,5,83.71,MECATRONICA
3529,4,89.47,MECATRONICA
3530,4,86.47,MECATRONICA
3531,4,84.06,MECATRONICA
3532,4,79.5,MECATRONICA
3533,6,82.88,MECATRONICA
3534,4,95.5,MECATRONICA
3535,6,81.86,MECATRONICA
3536,7,79.9,MECATRONICA
3537,6,87.39,MECATRONICA
3538,5,80.27,MECATRONICA
3539,5,77.8,MECATRONICA
3540,5,89.36,MECATRONICA
3541,6,86.04,MECATRONICA
3542,5,87.17,MECATRONICA
3543,11,83.38,MECATRONICA
3544,8,84.97,MECATRONICA
3545,8,84.62,MECATRONICA
3546,4,84.15,MECATRONICA
3547,4,86.06,MECATRONICA
3548,7,83.6,MECATRONICA
3549,4,83.25,MECATRONICA
3550,5,80.4,MECATRONICA
3551,4,78.83,MECATRONICA
3552,9,75.76,MECATRONICA
3553,9,77.43,MECATRONICA
3554,8,85,MECATRONICA
3555,7,81.7,MECATRONICA
3556,4,78.1,MECATRONICA
3557,4,87.89,MECATRONICA
3558,6,85,MECATRONICA
3559,8,86.56,MECATRONICA
3560,9,81.02,MECATRONICA
3561,10,82.47,MECATRONICA
3562,5,90.22,MECATRONICA
3563,11,77.11,MECATRONICA
3564,5,82.52,MECATRONICA
3565,4,95.75,MECATRONICA
3566,8,84.15,MECATRONICA
3567,7,87.11,MECATRONICA
3568,4,84.21,MECATRONICA
3569,5,83.79,MECATRONICA
3570,8,83,MECATRONICA
3571,6,82.39,MECATRONICA
3572,6,81.59,MECATRONICA
3573,7,83.41,MECATRONICA
3574,8,82.7,MECATRONICA
3575,5,80.88,MECATRONICA
3576,6,82.79,MECATRONICA
3577,5,78.93,MECATRONICA
3578,7,81.19,MECATRONICA
3579,11,85.86,MECATRONICA
3580,5,92.68,MECATRONICA
3581,10,81.96,MECATRONICA
3582,6,78.17,MECATRONICA
3583,7,83,MECATRONICA
3584,6,88.52,MECATRONICA
3585,4,81.31,MECATRONICA
3586,6,80.43,MECATRONICA
3587,5,78.54,MECATRONICA
3588,7,83.31,MECATRONICA
3589,4,81,MECATRONICA
3590,10,81.41,MECATRONICA
3591,8,81.74,MECATRONICA
3592,5,78.76,MECATRONICA
3593,6,86.36,MECATRONICA
3594,5,92,MECATRONICA
3595,7,82.61,MECATRONICA
3596,6,86.87,MECATRONICA
3597,8,78.88,MECATRONICA
3598,8,84.61,MECATRONICA
3599,5,81.76,MECATRONICA
3600,8,79.13,MECATRONICA
3601,8,87.02,MECATRONICA
3602,9,81.47,MECATRONICA
3603,7,86.29,MECATRONICA
3604,4,87.67,MECATRONICA
3605,7,79.58,MECATRONICA
3606,7,81.97,MECATRONICA
3607,6,80.8,MECATRONICA
3608,5,81.6,MECATRONICA
3609,7,86.69,MECATRONICA
3610,7,80.68,MECATRONICA
3611,9,86.15,MECATRONICA
3612,7,79.57,MECATRONICA
3613,7,80.74,MECATRONICA
3614,4,87.63,MECATRONICA
3615,7,80.85,MECATRONICA
3616,8,84.63,MECATRONICA
3617,5,83.5,MECATRONICA
3618,11,78.39,MECATRONICA
3619,8,82.13,MECATRONICA
3620,7,84.34,MECATRONICA
3621,8,87.79,MECATRONICA
3622,11,78.45,MECATRONICA
3623,9,81.21,MECATRONICA
3624,9,80.13,MECATRONICA
3625,6,88.47,MECATRONICA
3626,6,81.05,MECATRONICA
3627,5,96,MECATRONICA
3628,10,79.51,MECATRONICA
3629,6,92.17,MECATRONICA
3630,5,79.54,MECATRONICA
3631,8,80.08,MECATRONICA
3632,7,85.43,MECATRONICA
3633,9,85.5,MECATRONICA
3634,7,80.52,MECATRONICA
3635,11,81.94,MECATRONICA
3636,4,78.5,MECATRONICA
3637,4,78.4,MECATRONICA
3638,7,78,MECATRONICA
3639,7,77.21,MECATRONICA
3640,9,80.78,MECATRONICA
3641,6,83.64,MECATRONICA
3642,9,79.92,MECATRONICA
3643,10,81.43,MECATRONICA
3644,6,94.14,MECATRONICA
3645,9,80.2,MECATRONICA
3646,7,79.33,MECATRONICA
3647,8,87.15,MECATRONICA
3648,5,80.92,MECATRONICA
3649,8,80.56,MECATRONICA
3650,4,81,MECATRONICA
3651,11,78.77,MECATRONICA
3652,9,81.86,MECATRONICA
3653,5,76.56,MECATRONICA
3654,4,83.67,MECATRONICA
3655,6,87.34,MECATRONICA
3656,5,82.2,MECATRONICA
3657,6,80.35,MECATRONICA
3658,3,88.42,MECATRONICA
3659,2,88.83,MECATRONICA
3660,2,85.67,MECATRONICA
3661,2,84.67,MECATRONICA
3662,3,83.67,MECATRONICA
3663,3,83.71,MECATRONICA
3664,2,85.83,MECATRONICA
3665,2,81.6,MECATRONICA
3666,3,86.92,MECATRONICA
3667,2,82.2,MECATRONICA
3668,2,83.6,MECATRONICA
3669,2,90,MECATRONICA
3670,1,0,MECATRONICA
3671,3,92.2,MECATRONICA
3672,2,85,MECATRONICA
3673,1,0,MECATRONICA
3674,2,88,MECATRONICA
3675,2,87.33,MECATRONICA
3676,3,81.4,MECATRONICA
3677,3,80.88,MECATRONICA
3678,2,93.17,MECATRONICA
3679,2,90.67,MECATRONICA
3680,3,82.4,MECATRONICA
3681,2,81.5,MECATRONICA
3682,2,88,MECATRONICA
3683,2,84,MECATRONICA
3684,3,86.75,MECATRONICA
3685,2,86.67,MECATRONICA
3686,3,83.42,MECATRONICA
3687,3,81.43,MECATRONICA
3688,2,81,MECATRONICA
3689,3,81,MECATRONICA
3690,3,80.1,MECATRONICA
3691,1,0,MECATRONICA
3692,2,84.17,MECATRONICA
3693,2,88.17,MECATRONICA
3694,2,87.33,MECATRONICA
3695,2,84.83,MECATRONICA
3696,3,82.09,MECATRONICA
3697,2,86.17,MECATRONICA
3698,3,88.75,MECATRONICA
3699,2,85.8,MECATRONICA
3700,2,82.17,MECATRONICA
3701,2,84,MECATRONICA
3702,1,0,MECATRONICA
3703,3,81.5,MECATRONICA
3704,2,84.67,MECATRONICA
3705,2,88,MECATRONICA
3706,1,0,MECATRONICA
3707,3,82.33,MECATRONICA
3708,2,89.67,MECATRONICA
3709,2,89.5,MECATRONICA
3710,1,0,MECATRONICA
3711,2,86,MECATRONICA
3712,3,83.44,MECATRONICA
3713,2,84.8,MECATRONICA
3714,3,82.73,MECATRONICA
3715,3,87.5,MECATRONICA
3716,2,89.67,MECATRONICA
3717,3,85.83,MECATRONICA
3718,1,0,MECATRONICA
3719,2,83.5,MECATRONICA
3720,2,80.25,MECATRONICA
3721,1,0,MECATRONICA
3722,1,0,MECATRONICA
3723,1,0,MECATRONICA
3724,1,0,MECATRONICA
3725,1,0,MECATRONICA
3726,2,94.67,MECATRONICA
3727,3,83.17,MECATRONICA
3728,2,89.5,MECATRONICA
3729,1,0,MECATRONICA
3730,1,0,MECATRONICA
3731,3,82.4,MECATRONICA
3732,2,83.4,MECATRONICA
3733,3,83.17,MECATRONICA
3734,2,91.17,MECATRONICA
3735,2,86,MECATRONICA
3736,2,85,MECATRONICA
3737,3,85.92,MECATRONICA
3738,2,97.33,MECATRONICA
3739,3,80.33,MECATRONICA
3740,2,84.83,MECATRONICA
3741,2,81.6,MECATRONICA
3742,2,89.33,MECATRONICA
3743,2,81,MECATRONICA
3744,2,83.5,MECATRONICA
3745,2,88.17,MECATRONICA
3746,2,86.5,MECATRONICA
3747,1,0,MECATRONICA
3748,2,86.75,MECATRONICA
3749,3,83.73,MECATRONICA
3750,2,88.33,MECATRONICA
3751,2,92,MECATRONICA
3752,2,81.5,MECATRONICA
3753,2,89.33,MECATRONICA
3754,3,79.56,MECATRONICA
3755,2,84.17,MECATRONICA
3756,1,0,MECATRONICA
3757,3,82.25,MECATRONICA
3758,2,84.83,MECATRONICA
3759,3,78.8,MECATRONICA
3760,1,0,MECATRONICA
3761,1,0,MECATRONICA
3762,2,80,MECATRONICA
3763,2,87.33,MECATRONICA
3764,2,86,MECATRONICA
3765,3,82.7,MECATRONICA
3766,3,81.86,MECATRONICA
3767,2,87.17,MECATRONICA
3768,1,0,MECATRONICA
3769,1,0,MECATRONICA
3770,4,86.4,MECATRONICA
3771,1,0,MECATRONICA
3772,3,79.18,MECATRONICA
3773,2,84.33,MECATRONICA
3774,3,78.5,MECATRONICA
3775,2,92.17,MECATRONICA
3776,2,83.67,MECATRONICA
3777,3,88.18,MECATRONICA
3778,2,84.33,MECATRONICA
3779,1,0,MECATRONICA
3780,3,85.2,MECATRONICA
3781,1,0,MECATRONICA
3782,1,0,MECATRONICA
3783,1,0,MECATRONICA
3784,2,86.33,MECATRONICA
3785,4,86.92,MECATRONICA
3786,2,92.83,MECATRONICA
3787,2,94.6,MECATRONICA
3788,2,87,MECATRONICA
3789,3,82.64,MECATRONICA
3790,3,89,MECATRONICA
3791,2,90.5,MECATRONICA
3792,3,84.27,MECATRONICA
3793,3,91.33,MECATRONICA
3794,2,82.8,MECATRONICA
3795,1,0,MECATRONICA
3796,12,82.57,QUIMICA
3797,5,80.46,QUIMICA
3798,6,84.7,QUIMICA
3799,1,0,QUIMICA
3800,6,81.43,QUIMICA
3801,4,86.94,QUIMICA
3802,1,0,QUIMICA
3803,4,81.2,QUIMICA
3804,3,82.73,QUIMICA
3805,7,87.11,QUIMICA
3806,4,90.32,QUIMICA
3807,1,0,QUIMICA
3808,3,80.42,QUIMICA
3809,3,82,QUIMICA
3810,2,89.83,QUIMICA
3811,4,82.71,QUIMICA
3812,9,77.94,QUIMICA
3813,6,88.87,QUIMICA
3814,4,81,QUIMICA
3815,1,0,QUIMICA
3816,4,82.38,QUIMICA
3817,6,86.77,QUIMICA
3818,4,85.82,QUIMICA
3819,2,92,QUIMICA
3820,6,79.72,QUIMICA
3821,1,0,QUIMICA
3822,6,82.31,QUIMICA
3823,3,85.25,QUIMICA
3824,10,80.93,QUIMICA
3825,7,79.16,QUIMICA
3826,3,83.23,QUIMICA
3827,6,80.64,QUIMICA
3828,8,87.34,QUIMICA
3829,2,82.4,QUIMICA
3830,5,80.64,QUIMICA
3831,2,85.17,QUIMICA
3832,5,84.59,QUIMICA
3833,8,83.11,QUIMICA
3834,7,80.74,QUIMICA
3835,5,83.6,QUIMICA
3836,4,87.35,QUIMICA
3837,3,83.36,QUIMICA
3838,6,80.96,QUIMICA
3839,4,80.14,QUIMICA
3840,2,83,QUIMICA
3841,5,87.38,QUIMICA
3842,3,84.67,QUIMICA
3843,2,87.5,QUIMICA
3844,10,82.91,QUIMICA
3845,3,84.43,QUIMICA
3846,10,82.15,QUIMICA
3847,2,86.2,QUIMICA
3848,8,83.54,QUIMICA
3849,1,0,QUIMICA
3850,10,82.13,QUIMICA
3851,1,0,QUIMICA
3852,8,86.76,QUIMICA
3853,2,89.67,QUIMICA
3854,6,82.85,QUIMICA
3855,4,84.24,QUIMICA
3856,8,85.39,QUIMICA
3857,6,84.37,QUIMICA
3858,3,83,QUIMICA
3859,10,88.63,QUIMICA
3860,8,80.91,QUIMICA
3861,7,85.95,QUIMICA
3862,3,86.17,QUIMICA
3863,4,88.89,QUIMICA
3864,5,82.5,QUIMICA
3865,12,84.38,QUIMICA
3866,5,80,QUIMICA
3867,4,94.39,QUIMICA
3868,8,83.88,QUIMICA
3869,14,83.3,QUIMICA
3870,3,82.08,QUIMICA
3871,6,86.2,QUIMICA
3872,10,86.32,QUIMICA
3873,6,90.42,QUIMICA
3874,10,77.87,QUIMICA
3875,1,0,QUIMICA
3876,3,79.78,QUIMICA
3877,6,86.38,QUIMICA
3878,1,0,QUIMICA
3879,2,86.5,QUIMICA
3880,4,84.47,QUIMICA
3881,3,86.5,QUIMICA
3882,6,83.12,QUIMICA
3883,3,85.67,QUIMICA
3884,3,84.75,QUIMICA
3885,3,85.08,QUIMICA
3886,5,81.38,QUIMICA
3887,3,83.67,QUIMICA
3888,10,84.29,QUIMICA
3889,2,82.5,QUIMICA
3890,8,85.77,QUIMICA
3891,8,86.21,QUIMICA
3892,2,95.17,QUIMICA
3893,10,86.14,QUIMICA
3894,6,83.67,QUIMICA
3895,10,83.3,QUIMICA
3896,2,90.67,QUIMICA
3897,2,85.67,QUIMICA
3898,7,80.31,QUIMICA
3899,7,78.45,QUIMICA
3900,6,84.59,QUIMICA
3901,2,91.8,QUIMICA
3902,3,83.55,QUIMICA
3903,8,83.29,QUIMICA
3904,8,83.26,QUIMICA
3905,8,83.86,QUIMICA
3906,3,82.83,QUIMICA
3907,2,98.17,QUIMICA
3908,8,87.58,QUIMICA
3909,2,90.33,QUIMICA
3910,4,83.59,QUIMICA
3911,2,0,QUIMICA
3912,3,82.36,QUIMICA
3913,7,82.92,QUIMICA
3914,10,82.08,QUIMICA
3915,3,80.17,QUIMICA
3916,2,79.83,QUIMICA
3917,3,84.27,QUIMICA
3918,6,84.61,QUIMICA
3919,5,84.35,QUIMICA
3920,3,81.91,QUIMICA
3921,9,84.05,QUIMICA
3922,10,87.46,QUIMICA
3923,1,0,QUIMICA
3924,4,85.61,QUIMICA
3925,5,94.6,QUIMICA
3926,3,83.75,QUIMICA
3927,1,0,QUIMICA
3928,2,89,QUIMICA
3929,18,79.28,QUIMICA
3930,4,92.84,QUIMICA
3931,8,85.3,QUIMICA
3932,10,92.43,QUIMICA
3933,7,84.31,QUIMICA
3934,3,85.55,QUIMICA
3935,8,81.03,QUIMICA
3936,6,82.97,QUIMICA
3937,1,0,QUIMICA
3938,10,81.43,QUIMICA
3939,7,82.69,QUIMICA
3940,4,82.94,QUIMICA
3941,6,83.3,QUIMICA
3942,7,79.52,QUIMICA
3943,4,83.56,QUIMICA
3944,2,98.33,QUIMICA
3945,7,81.11,QUIMICA
3946,3,87.18,QUIMICA
3947,5,82.64,QUIMICA
3948,4,89.89,QUIMICA
3949,8,85.12,QUIMICA
3950,4,82.25,QUIMICA
3951,7,80.36,QUIMICA
3952,2,90.67,QUIMICA
3953,5,81,QUIMICA
3954,2,86.83,QUIMICA
3955,6,82.86,QUIMICA
3956,1,0,QUIMICA
3957,8,85.72,QUIMICA
3958,7,79.23,QUIMICA
3959,2,91.25,QUIMICA
3960,8,88.95,QUIMICA
3961,6,80,QUIMICA
3962,8,78.45,QUIMICA
3963,5,84.46,QUIMICA
3964,5,84.64,QUIMICA
3965,2,91.83,QUIMICA
3966,2,83.33,QUIMICA
3967,5,83.64,QUIMICA
3968,4,81,QUIMICA
3969,1,0,QUIMICA
3970,6,82,QUIMICA
3971,1,0,QUIMICA
3972,12,81.83,QUIMICA
3973,4,83.56,QUIMICA
3974,6,84.17,QUIMICA
3975,8,81.79,QUIMICA
3976,7,91.54,QUIMICA
3977,6,86.52,QUIMICA
3978,8,86.5,QUIMICA
3979,8,87.6,QUIMICA
3980,4,87.72,QUIMICA
3981,5,81.57,QUIMICA
3982,5,83,QUIMICA
3983,2,81.17,QUIMICA
3984,6,86.43,QUIMICA
3985,8,84.26,QUIMICA
3986,4,90.83,QUIMICA
3987,10,85.47,QUIMICA
3988,2,81.33,QUIMICA
3989,4,82.18,QUIMICA
3990,1,0,QUIMICA
3991,4,86.21,QUIMICA
3992,14,81.02,QUIMICA
3993,3,83.1,QUIMICA
3994,10,81.02,QUIMICA
3995,3,84,QUIMICA
3996,4,86.33,QUIMICA
3997,4,83.94,QUIMICA
3998,8,83.5,QUIMICA
3999,6,93.73,QUIMICA
4000,6,89.64,QUIMICA
4001,1,0,QUIMICA
4002,7,91.92,QUIMICA
4003,4,85.16,QUIMICA
4004,3,81.55,QUIMICA
4005,1,0,QUIMICA
4006,10,78,QUIMICA
4007,6,85.21,QUIMICA
4008,2,82.33,QUIMICA
4009,8,87.91,QUIMICA
4010,5,78.46,QUIMICA
4011,1,0,QUIMICA
4012,3,81.27,QUIMICA
4013,6,86.83,QUIMICA
4014,7,83.92,QUIMICA
4015,8,91.07,QUIMICA
4016,10,86.44,QUIMICA
4017,5,79.2,QUIMICA
4018,3,86.8,QUIMICA
4019,8,88.02,QUIMICA
4020,5,84.24,QUIMICA
4021,1,0,QUIMICA
4022,8,88.23,QUIMICA
4023,4,84.06,QUIMICA
4024,6,85.81,QUIMICA
4025,7,78.97,QUIMICA
4026,3,81.58,QUIMICA
4027,3,86.33,QUIMICA
4028,1,0,QUIMICA
4029,8,89.5,QUIMICA
4030,2,95.5,QUIMICA
4031,14,84.44,QUIMICA
4032,6,84,QUIMICA
4033,5,81.61,QUIMICA
4034,2,0,QUIMICA
4035,6,83.54,QUIMICA
4036,4,88.25,QUIMICA
4037,4,86.67,QUIMICA
4038,4,84.53,QUIMICA
4039,1,0,QUIMICA
4040,8,82.62,QUIMICA
4041,10,82.03,QUIMICA
4042,8,82.74,QUIMICA
4043,2,87.17,QUIMICA
4044,8,89.98,QUIMICA
4045,4,85.83,QUIMICA
4046,2,91.33,QUIMICA
4047,8,80.84,QUIMICA
4048,9,90.44,QUIMICA
4049,8,85.08,QUIMICA
4050,3,85.67,QUIMICA
4051,5,79.36,QUIMICA
4052,10,86.52,QUIMICA
4053,6,87.4,QUIMICA
4054,1,0,QUIMICA
4055,3,85.83,QUIMICA
4056,2,95.5,QUIMICA
4057,12,81.13,QUIMICA
4058,2,88.33,QUIMICA
4059,6,83,QUIMICA
4060,7,82.79,QUIMICA
4061,8,87.67,QUIMICA
4062,2,88.67,QUIMICA
4063,14,81.72,QUIMICA
4064,3,83.18,QUIMICA
4065,4,88.72,QUIMICA
4066,6,87.26,QUIMICA
4067,8,86.79,QUIMICA
4068,3,87.55,QUIMICA
4069,2,0,QUIMICA
4070,7,79.48,QUIMICA
4071,2,97.17,QUIMICA
4072,8,89.81,QUIMICA
4073,4,82.57,QUIMICA
4074,1,0,QUIMICA
4075,6,88.1,QUIMICA
4076,10,86.31,QUIMICA
4077,2,90.17,QUIMICA
4078,2,78,QUIMICA
4079,8,80.63,QUIMICA
4080,6,89.34,QUIMICA
4081,1,0,QUIMICA
4082,3,83.43,QUIMICA
4083,8,84.33,QUIMICA
4084,5,89,QUIMICA
4085,4,82.39,QUIMICA
4086,8,79.51,QUIMICA
4087,7,80.88,QUIMICA
4088,7,79.55,QUIMICA
4089,4,86.67,QUIMICA
4090,8,85.74,QUIMICA
4091,6,87.33,QUIMICA
4092,3,83.58,QUIMICA
4093,6,87.63,QUIMICA
4094,1,0,QUIMICA
4095,3,82,QUIMICA
4096,8,84.83,QUIMICA
4097,4,83.61,QUIMICA
4098,4,87,QUIMICA
4099,4,87.83,QUIMICA
4100,9,82.53,QUIMICA
4101,8,85,QUIMICA
4102,1,0,QUIMICA
4103,2,86.67,QUIMICA
4104,2,90.6,QUIMICA
4105,5,87.2,QUIMICA
4106,6,83.07,QUIMICA
4107,2,88,QUIMICA
4108,8,88.4,QUIMICA
4109,2,85.6,QUIMICA
4110,8,83.78,QUIMICA
4111,7,81.63,QUIMICA
4112,1,0,QUIMICA
4113,6,86.48,QUIMICA
4114,3,82,QUIMICA
4115,4,80.72,QUIMICA
4116,7,85.11,QUIMICA
4117,5,80.6,QUIMICA
4118,2,87.83,QUIMICA
4119,10,82.57,QUIMICA
4120,4,89.39,QUIMICA
4121,6,81.9,QUIMICA
4122,2,85.17,QUIMICA
4123,4,83.89,QUIMICA
4124,1,0,QUIMICA
4125,6,90.13,QUIMICA
4126,2,87.2,QUIMICA
4127,2,86.33,QUIMICA
4128,3,83.08,QUIMICA
4129,6,86.83,QUIMICA
4130,1,0,QUIMICA
4131,6,89.84,QUIMICA
4132,6,84.75,QUIMICA
4133,3,88.17,QUIMICA
4134,3,83.9,QUIMICA
4135,3,80.67,QUIMICA
4136,2,93.33,QUIMICA
4137,8,82.84,QUIMICA
4138,4,79.4,QUIMICA
4139,5,82.06,QUIMICA
4140,7,86.89,QUIMICA
4141,4,80.09,QUIMICA
4142,10,78.43,QUIMICA
4143,14,80.65,QUIMICA
4144,8,81.42,QUIMICA
4145,12,82.39,QUIMICA
4146,8,83.27,QUIMICA
4147,7,82.91,QUIMICA
4148,1,0,QUIMICA
4149,12,78.8,QUIMICA
4150,4,89.11,QUIMICA
4151,2,86,QUIMICA
4152,8,80.84,QUIMICA
4153,5,81.69,QUIMICA
4154,5,80.3,QUIMICA
4155,14,80.35,QUIMICA
4156,4,94.89,QUIMICA
4157,5,86.38,QUIMICA
4158,3,82,QUIMICA
4159,2,81.5,QUIMICA
4160,10,87.93,QUIMICA
4161,6,87.14,QUIMICA
4162,1,0,QUIMICA
4163,3,82.18,QUIMICA
4164,2,93,QUIMICA
4165,2,86.2,QUIMICA
4166,8,83.47,QUIMICA
4167,3,81.18,QUIMICA
4168,3,82.75,QUIMICA
4169,1,0,QUIMICA
4170,6,89.32,QUIMICA
4171,1,0,QUIMICA
4172,4,88.33,QUIMICA
4173,2,84.83,QUIMICA
4174,1,0,QUIMICA
4175,2,85.17,QUIMICA
